year,province,track,score,min_rank,max_rank,same_score_count,source_url,source_name
2025,北京,普通类,478,43066,43320,255,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,477,43321,43593,273,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,476,43594,43852,259,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,475,43853,44121,269,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,474,44122,44376,255,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,473,44377,44606,230,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,472,44607,44842,236,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,471,44843,45103,261,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,470,45104,45338,235,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,469,45339,45573,235,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,468,45574,45832,259,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,467,45833,46071,239,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,466,46072,46297,226,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,465,46298,46532,235,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,464,46533,46766,234,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,463,46767,47009,243,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,462,47010,47284,275,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,461,47285,47504,220,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,460,47505,47754,250,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,459,47755,47999,245,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,458,48000,48219,220,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,457,48220,48429,210,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,456,48430,48641,212,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,455,48642,48848,207,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,454,48849,49117,269,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,453,49118,49343,226,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,452,49344,49558,215,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,451,49559,49773,215,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,450,49774,50009,236,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,449,50010,50229,220,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,448,50230,50448,219,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,447,50449,50667,219,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,446,50668,50892,225,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,445,50893,51101,209,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,444,51102,51312,211,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,443,51313,51510,198,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,442,51511,51703,193,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,441,51704,51899,196,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,440,51900,52072,173,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,439,52073,52288,216,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,438,52289,52495,207,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,437,52496,52713,218,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,436,52714,52895,182,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,435,52896,53044,149,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,434,53045,53260,216,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,433,53261,53462,202,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,432,53463,53636,174,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,431,53637,53797,161,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,430,53798,53994,197,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,429,53995,54180,186,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,428,54181,54327,147,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,427,54328,54509,182,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,426,54510,54673,164,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,425,54674,54848,175,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,424,54849,55028,180,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,423,55029,55188,160,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,422,55189,55337,149,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,421,55338,55491,154,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,420,55492,55627,136,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,419,55628,55777,150,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,418,55778,55940,163,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,417,55941,56079,139,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,416,56080,56225,146,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,415,56226,56382,157,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,414,56383,56512,130,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,413,56513,56664,152,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,412,56665,56786,122,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,411,56787,56923,137,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,410,56924,57071,148,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,409,57072,57199,128,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,408,57200,57343,144,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,407,57344,57482,139,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,406,57483,57612,130,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,405,57613,57758,146,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,404,57759,57903,145,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,403,57904,58030,127,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,402,58031,58154,124,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,401,58155,58274,120,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,400,58275,58405,131,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,399,58406,58524,119,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,398,58525,58656,132,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,397,58657,58774,118,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,396,58775,58910,136,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,395,58911,59028,118,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,394,59029,59125,97,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,393,59126,59248,123,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,392,59249,59350,102,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,391,59351,59442,92,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,390,59443,59551,109,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,389,59552,59644,93,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,388,59645,59755,111,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,387,59756,59846,91,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,386,59847,59938,92,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,385,59939,60042,104,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,384,60043,60144,102,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,383,60145,60243,99,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,382,60244,60323,80,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,381,60324,60403,80,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,380,60404,60485,82,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,370,60486,61270,785,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,360,61271,61991,721,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,350,61992,62626,635,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,340,62627,63122,496,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,330,63123,63544,422,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,320,63545,63881,337,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,310,63882,64158,277,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,300,64159,64403,245,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,290,64404,64609,206,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,280,64610,64764,155,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,270,64765,64890,126,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,260,64891,64997,107,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,250,64998,65078,81,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,240,65079,65144,66,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,230,65145,65190,46,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,220,65191,65225,35,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,210,65226,65255,30,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,200,65256,65274,19,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,190,65275,65301,27,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,180,65302,65320,19,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,170,65321,65341,21,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,160,65342,65354,13,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,150,65355,65371,17,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,140,65372,65380,9,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,130,65381,65392,12,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,120,65393,65400,8,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,110,65401,65410,10,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2025,北京,普通类,100,65411,65434,24,https://www.bjeea.cn/html/gkgz/tzgg/2025/0625/87165.html,北京教育考试院
2024,北京,普通类,700,1,117,117,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,699,118,132,15,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,698,133,148,16,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,697,149,165,17,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,696,166,183,18,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,695,184,202,19,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,694,203,225,23,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,693,226,251,26,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,692,252,278,27,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,691,279,327,49,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,690,328,354,27,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,689,355,384,30,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,688,385,423,39,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,687,424,448,25,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,686,449,478,30,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,685,479,522,44,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,684,523,569,47,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,683,570,625,56,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,682,626,671,46,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,681,672,722,51,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,680,723,764,42,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,679,765,813,49,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,678,814,872,59,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,677,873,932,60,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,676,933,996,64,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,675,997,1077,81,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,674,1078,1138,61,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,673,1139,1204,66,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,672,1205,1261,57,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,671,1262,1343,82,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,670,1344,1420,77,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,669,1421,1478,58,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,668,1479,1557,79,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,667,1558,1617,60,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,666,1618,1704,87,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,665,1705,1776,72,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,664,1777,1860,84,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,663,1861,1949,89,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,662,1950,2036,87,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,661,2037,2118,82,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,660,2119,2223,105,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,659,2224,2302,79,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,658,2303,2395,93,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,657,2396,2491,96,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,656,2492,2592,101,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,655,2593,2687,95,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,654,2688,2776,89,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,653,2777,2876,100,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,652,2877,2976,100,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,651,2977,3065,89,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,650,3066,3176,111,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,649,3177,3267,91,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,648,3268,3382,115,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,647,3383,3504,122,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,646,3505,3611,107,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,645,3612,3726,115,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,644,3727,3844,118,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,643,3845,3980,136,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,642,3981,4108,128,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,641,4109,4239,131,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,640,4240,4365,126,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,639,4366,4478,113,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,638,4479,4633,155,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,637,4634,4789,156,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,636,4790,4929,140,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,635,4930,5055,126,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,634,5056,5176,121,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,633,5177,5307,131,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,632,5308,5467,160,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,631,5468,5623,156,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,630,5624,5783,160,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,629,5784,5925,142,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,628,5926,6085,160,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,627,6086,6215,130,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,626,6216,6380,165,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,625,6381,6546,166,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,624,6547,6693,147,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,623,6694,6848,155,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,622,6849,7001,153,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,621,7002,7172,171,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,620,7173,7342,170,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,619,7343,7491,149,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,618,7492,7651,160,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,617,7652,7807,156,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,616,7808,7980,173,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,615,7981,8152,172,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,614,8153,8294,142,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,613,8295,8472,178,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,612,8473,8660,188,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,611,8661,8842,182,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,610,8843,9022,180,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,609,9023,9179,157,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,608,9180,9333,154,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,607,9334,9499,166,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,606,9500,9678,179,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,605,9679,9850,172,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
2024,北京,普通类,604,9851,10041,191,http://www.bjeea.cn/html/gkgz/fujian/2024/0625/85432.html,北京教育考试院
